SampleID_key,SampleID_frp,VisitNo,QAQC,GearType,GearTypeAbbreviation,Habitat,SeineCode,TowDirection,HabitatMorphology,DepthOfWater,CableOut,LengthOfTrawl,Width,Netter,StartTime,EndTime,Duration,PercentOpen,DepthOfSample,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,NetMeterSerial,NetMeterStart,NetMeterEnd,Volts,DutyCycle,Amps,PulseRate,VolumeEstimated,SeineDeploymentType,GearDetail,Silt,Sand,Gravel,Cobble,Boulder,Organics,MassOfStandardLow,MassOfStandardHigh,QuestionableData,VegetationInSample,FlowType,DragMethod,NetNumber,CodEnd,GpsUnit,GpsAccuracy,Comments
6487,LAMOPE1-09DEC2019,3686,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 4.5,,, ,,08:43,, , , , 38.18463, 121.92348, , , ,,,,,, ,, Boat, , , , , , , , , , false, false, ,,, , , , 
6488,LAMOPE4-09DEC2019,3687,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 3.5,,, ,,09:17,, , , , 38.17886, 121.91475, , , ,,,,,, ,, Boat, , , , , , , , , , false, false, ,,, , , , No Catch
6489,LAMOPE2-09DEC2019,3688,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 1.5,,, ,,08:59,, , , , 38.18346, 121.91376, , , ,,,,,, ,, Boat, , , , , , , , , , false, false, ,,, , , , 
6490,LAMOPE3-09DEC2019,3689,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 2,,, ,,09:08,, , , , 38.18239, 121.91353, , , ,,,,,, ,, Boat, , , , , , , , , , false, false, ,,, , , , No Catch
6491,LAMOPE5-09DEC2019,3690,true,Seine,LAMOPE,, , , , 1.8,,, ,,09:26,, , , , 38.17792, 121.91268, , , ,,,,,, ,, Boat, , , , , , , , , , false, false, ,,, , , , No Catch; no condition code listed; deployment method not listed- boat after discussion with Dave C. on 24AUG2021- changed by ED
6492,LAMOPE6-09DEC2019,3691,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 2.1,,, ,,09:34,, , , , 38.17896, 121.90865, , , ,,,,,, ,, Boat, , , , , , , , , , false, false, ,,, , , , 
6493,LAMOPE7-09DEC2019,3692,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 4.3,,, ,,10:36,, , , , 38.07859, 122.01228, , , ,,,,,, ,, Boat, , , , , , , , , , false, false, ,,, , , , No Catch
6494,LAMOPE8-09DEC2019,3693,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 3.1,,, ,,10:42,, , , , 38.08582, 122.0116, , , ,,,,,, ,, Boat, , , , , , , , , , false, false, ,,, , , , 
6495,LAMOPE9-09DEC2019,3695,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 2.3,,, ,,11:14,, , , , 38.08413, 122.02396, , , ,,,,,, ,, Boat, , , , , , , , , , false, false, ,,, , , , No Catch
6496,LAMOPE10-09DEC2019,3696,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 2.7,,, ,,00:00,, , , , 38.12615, 121.0113, , , ,,,,,, ,, Boat, , , , , , , , , , false, false, ,,, , , , 
6497,LAMOPE11-09DEC2019,3697,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 2.8,,, ,,11:56,, , , , 38.13322, 121.98908, , , ,,,,,, ,, Boat, , , , , , , , , , false, false, ,,, , , , 
6498,LAMOPE12-09DEC2019,3698,true,Seine,LAMOPE,, 1. No twists; snags; or tears, , , 2.7,,, ,,12:04,, , , , 38.128481, 121.991117, , , ,,,,,, ,, Boat, , , , , , , , , , false, false, ,,, , , , No deployment method listed; boat- discussed with Dave C. . - Changed by ED 24AUG2021. GPS locations for the day were off. coordinates on datasheet - 38.13039; 121.98618. Changed to coordinates sent by Dave that were generated for that day in ARC - ED 24AUG2021
6499,SR47B-WINT-30OCT2019,3666,false,MI,SR,3 = Littoral SAV/FAV, , , , 11,,, ,,00:00,, , , 11, 38.02868, 121.84209, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6500,SR48A-WINT-30OCT2019,3666,false,MI,SR,3 = Littoral SAV/FAV, , , , 5.5,,, ,,00:00,, , , 5.5, 38.02883, 121.84164, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6501,SR48B-WINT-30OCT2019,3666,false,MI,SR,3 = Littoral SAV/FAV, , , , 5,,, ,,00:00,, , , 5, 38.02883, 121.84164, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6502,SR49A-WINT-30OCT2019,3666,false,MI,SR,3 = Littoral SAV/FAV, , , , 4,,, ,,00:00,, , , 4, 38.02937, 121.84046, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6503,SR49B-WINT-30OCT2019,3666,false,MI,SR,3 = Littoral SAV/FAV, , , , 4,,, ,,00:00,, , , 4, 38.02937, 121.84046, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6504,SR50A-WINT-30OCT2019,3666,false,MI,SR,3 = Littoral SAV/FAV, , , , 3,,, ,,00:00,, , , 3, 38.03008, 121.83957, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6505,SR50B-WINT-30OCT2019,3666,false,MI,SR,3 = Littoral SAV/FAV, , , , 3,,, ,,,, , , 3, 38.03008, 121.83957, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6506,SR51A-WINT-30OCT2019,3701,false,MI,SR,3 = Littoral SAV/FAV, , , , 8,,, ,,00:00,, , , 8, 38.04617, 121.84711, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6507,SR51B-WINT-30OCT2019,3701,false,MI,SR,3 = Littoral SAV/FAV, , , , 7.5,,, ,,00:00,, , , 7.5, 38.04617, 121.84711, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6508,SR52A-WINT-30OCT2019,3701,false,MI,SR,3 = Littoral SAV/FAV, , , , 6.5,,, ,,00:00,, , , 6.5, 38.04641, 121.84734, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6509,SR52B-WINT-30OCT2019,3701,false,MI,SR,3 = Littoral SAV/FAV, , , , 6,,, ,,00:00,, , , 6, 38.04641, 121.84734, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6510,SR53A-WINT-30OCT2019,3701,false,MI,SR,3 = Littoral SAV/FAV, , , , 5.5,,, ,,00:00,, , , 5.5, 38.04701, 121.84729, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6511,SR53B-WINT-30OCT2019,3701,false,MI,SR,3 = Littoral SAV/FAV, , , , 6,,, ,,00:00,, , , 6, 38.04701, 121.84729, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6512,SR54A-WINT-30OCT2019,3701,false,MI,SR,3 = Littoral SAV/FAV, , , , 6.5,,, ,,00:00,, , , 6.5, 38.04776, 121.84765, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6513,SR54B-WINT-30OCT2019,3701,false,MI,SR,3 = Littoral SAV/FAV, , , , 8,,, ,,00:00,, , , 8, 38.04776, 121.84765, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6514,SR55A-WINT-30OCT2019,3702,false,MI,SR,3 = Littoral SAV/FAV, , , , 12,,, ,,00:00,, , , 12, 38.05404, 121.85474, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6515,SR55B-WINT-30OCT2019,3702,false,MI,SR,3 = Littoral SAV/FAV, , , , 10,,, ,,00:00,, , , 10, 38.05404, 121.85474, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6516,SR56A-WINT-30OCT2019,3702,false,MI,SR,3 = Littoral SAV/FAV, , , , 4.5,,, ,,00:00,, , , 4.5, 38.05368, 121.85526, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6517,SR56B-WINT-30OCT2019,3702,false,MI,SR,3 = Littoral SAV/FAV, , , , 4.5,,, ,,00:00,, , , 4.5, 38.05368, 121.85526, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6518,SR57A-WINT-30OCT2019,3702,false,MI,SR,3 = Littoral SAV/FAV, , , , 4.5,,, ,,,, , , 4.5, 38.0536, 121.85709, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6519,SR57B-WINT-30OCT2019,3702,false,MI,SR,3 = Littoral SAV/FAV, , , , 9,,, ,,00:00,, , , 9, 38.0536, 121.85709, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6520,SR58A-WINT-30OCT2019,3703,false,MI,SR,3 = Littoral SAV/FAV, , , , 4,,, ,,,, , , 4, 38.05096, 121.85344, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6521,SR58B-WINT-30OCT2019,3703,false,MI,SR,3 = Littoral SAV/FAV, , , , 3.5,,, ,,,, , , 3.5, 38.05096, 121.85344, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6522,SR59A-WINT-30OCT2019,3703,false,MI,SR,3 = Littoral SAV/FAV, , , , 6,,, ,,,, , , 6, 38.04831, 121.85201, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6523,SR59B-WINT-30OCT2019,3703,false,MI,SR,3 = Littoral SAV/FAV, , , , 6,,, ,,00:00,, , , 6, 38.04831, 121.85201, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6524,SR60A-WINT-30OCT2019,3703,false,MI,SR,, , , , 2,,, ,,,, , , 2, 38.04637, 121.84973, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , i dont see this on datasheets in front of me; it is probably real but i cant see it-DSE 04MAR2022
6525,SR60B-WINT-30OCT2019,3703,false,MI,SR,, , , , 2,,, ,,,, , , 2, 38.04637, 121.84973, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , i dont see this on datasheets in front of me; it is probably real but i cant see it-DSE 04MAR2022
6526,SR1A-BROW-13JUN2019,3704,false,MI,SR,, , , , 2.5,,, ,,,, , , 2.5, 38.03989, 121.85613, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6527,SR1B-BROW-13JUN2019,3704,false,MI,SR,3 = Littoral SAV/FAV, , , , 2.5,,, ,,00:00,, , , 2.5, 38.03989, 121.85613, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6528,SR2A-BROW-13JUN2019,3704,false,MI,SR,3 = Littoral SAV/FAV, , , , 4,,, ,,00:00,, , , 4, 38.03902, 121.85655, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6529,SR2B-BROW-13JUN2019,3704,false,MI,SR,3 = Littoral SAV/FAV, , , , 3,,, ,,00:00,, , , 3, 38.03902, 121.85655, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6530,SR3A-BROW-13JUN2019,3704,false,MI,SR,, , , , 2.5,,, ,,,, , , 2.5, 38.03894, 121.85947, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6531,SR3B-BROW-13JUN2019,3704,false,MI,SR,3 = Littoral SAV/FAV, , , , 5,,, ,,00:00,, , , 5, 38.03894, 121.85947, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6532,SR4A-BROW-13JUN2019,3704,false,MI,SR,3 = Littoral SAV/FAV, , , , 4.5,,, ,,00:00,, , , 4.5, 38.03847, 121.86217, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6533,SR4B-BROW-13JUN2019,3704,false,MI,SR,, , , , 4.5,,, ,,,, , , 4.5, 38.03847, 121.86217, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6534,SR7A-BROW-13JUN2019,3704,false,MI,SR,3 = Littoral SAV/FAV, , , , 7,,, ,,00:00,, , , 7, 38.03842, 121.86288, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6535,SR7B-BROW-13JUN2019,3704,false,MI,SR,3 = Littoral SAV/FAV, , , , 6.5,,, ,,00:00,, , , 6.5, 38.03842, 121.86288, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6536,SR8A-BROW-13JUN2019,3704,false,MI,SR,3 = Littoral SAV/FAV, , , , 6,,, ,,,, , , 6, 38.03979, 121.86424, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6537,SR8B-BROW-13JUN2019,3704,false,MI,SR,3 = Littoral SAV/FAV, , , , 4.5,,, ,,00:00,, , , 4.5, 38.03979, 121.86424, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6538,SR9A-BROW-13JUN2019,3704,false,MI,SR,3 = Littoral SAV/FAV, , , , 6.5,,, ,,00:00,, , , 6.5, 38.03922, 121.86577, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6539,SR9B-BROW-13JUN2019,3704,false,MI,SR,3 = Littoral SAV/FAV, , , , 7.5,,, ,,00:00,, , , 7.5, 38.03922, 121.86577, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6540,SR10A-BROW-13JUN2019,3704,false,MI,SR,6 = Emergent vegetation, , , , 8,,, ,,00:00,, , , 8, 38.03875, 121.86774, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6541,SR10B-BROW-13JUN2019,3704,false,MI,SR,3 = Littoral SAV/FAV, , , , 7,,, ,,00:00,, , , 7, 38.03875, 121.86774, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6542,SR11A-BROW-13JUN2019,3704,false,MI,SR,3 = Littoral SAV/FAV, , , , 8,,, ,,,, , , 8, 38.03945, 121.86966, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6543,SR11B-BROW-13JUN2019,3704,false,MI,SR,3 = Littoral SAV/FAV, , , , 10,,, ,,00:00,, , , 10, 38.03945, 121.86966, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6544,SR12A-BROW-13JUN2019,3704,false,MI,SR,3 = Littoral SAV/FAV, , , , 2.5,,, ,,00:00,, , , 2.5, 38.04089, 121.87074, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6545,SR12B-BROW-13JUN2019,3704,false,MI,SR,3 = Littoral SAV/FAV, , , , 6.5,,, ,,00:00,, , , 6.5, 38.04089, 121.87074, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6546,SR13A-BROW-13JUN2019,3704,false,MI,SR,3 = Littoral SAV/FAV, , , , 6,,, ,,00:00,, , , 6, 38.04189, 121.8697, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6547,SR13B-BROW-13JUN2019,3704,false,MI,SR,3 = Littoral SAV/FAV, , , , 6,,, ,,,, , , 6, 38.04189, 121.8697, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6548,SR14A-BROW-13JUN2019,3704,false,MI,SR,3 = Littoral SAV/FAV, , , , 1.5,,, ,,00:00,, , , 1.5, 38.04102, 121.86949, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6549,SR14B-BROW-13JUN2019,3704,false,MI,SR,3 = Littoral SAV/FAV, , , , 1,,, ,,00:00,, , , 1, 38.04102, 121.86949, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6550,SR15A-BROW-13JUN2019,3704,false,MI,SR,3 = Littoral SAV/FAV, , , , 4,,, ,,00:00,, , , 4, 38.04216, 121.8686, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6551,SR15B-BROW-13JUN2019,3704,false,MI,SR,3 = Littoral SAV/FAV, , , , 6.5,,, ,,00:00,, , , 6.5, 38.04216, 121.8686, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6552,SR16A-BROW-13JUN2019,3704,false,MI,SR,3 = Littoral SAV/FAV, , , , 4,,, ,,00:00,, , , 4, 38.0425, 121.86987, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6553,SR16B-BROW-13JUN2019,3704,false,MI,SR,3 = Littoral SAV/FAV, , , , 7,,, ,,00:00,, , , 7, 38.0425, 121.86987, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6554,SR17B-BROW-13JUN2019,3704,false,MI,SR,3 = Littoral SAV/FAV, , , , 7.5,,, ,,00:00,, , , 7.5, 38.04331, 121.8718, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6555,SR17A-BROW-13JUN2019,3704,false,MI,SR,3 = Littoral SAV/FAV, , , , 5,,, ,,00:00,, , , 5, 38.04331, 121.8718, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6556,SR18A-BROW-13JUN2019,3704,false,MI,SR,3 = Littoral SAV/FAV, , , , 5.5,,, ,,00:00,, , , 5.5, 38.04244, 121.87258, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6557,SR18B-BROW-13JUN2019,3704,false,MI,SR,3 = Littoral SAV/FAV, , , , 6.5,,, ,,00:00,, , , 6.5, 38.04244, 121.87258, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6558,SR19A-BROW-13JUN2019,3705,false,MI,SR,3 = Littoral SAV/FAV, , , , 4,,, ,,00:00,, , , 4, 38.04746, 121.86662, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6559,SR19B-BROW-13JUN2019,3705,false,MI,SR,3 = Littoral SAV/FAV, , , , 4,,, ,,00:00,, , , 4, 38.04746, 121.86662, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6560,SR20A-BROW-13JUN2019,3705,false,MI,SR,, , , , 6,,, ,,,, , , 6, 38.04957, 121.86779, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6561,SR20B-BROW-13JUN2019,3705,false,MI,SR,3 = Littoral SAV/FAV, , , , 6.5,,, ,,00:00,, , , 6.5, 38.04957, 121.86779, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6562,SR1A-WI-21AUG2019,3706,false,MI,SR,, , , , ,,, ,,,, , , , 38.03261, 121.8431, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6563,SR1B-WI-21AUG2019,3706,false,MI,SR,, , , , ,,, ,,,, , , , 38.03261, 121.8431, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6564,SR2A-WI-21AUG2019,3706,false,MI,SR,3 = Littoral SAV/FAV, , , , 1,,, ,,00:00,, , , 1, 38.03154, 121.84266, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6565,SR2B-WI-21AUG2019,3706,false,MI,SR,3 = Littoral SAV/FAV, , , , 0.5,,, ,,00:00,, , , 0.5, 38.03154, 121.84266, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6566,SR3A-WI-21AUG2019,3706,false,MI,SR,, , , , ,,, ,,,, , , , 38.03511, 121.843046, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6567,SR3B-WI-21AUG2019,3706,false,MI,SR,, , , , ,,, ,,,, , , , 38.03511, 121.843046, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6568,SR4A-WI-21AUG2019,3706,false,MI,SR,, , , , ,,, ,,,, , , , 38.035706, 121.845392, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6569,SR4B-WI-21AUG2019,3706,false,MI,SR,, , , , ,,, ,,,, , , , 38.035706, 121.845392, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6570,SR6A-WI-21AUG2019,3706,false,MI,SR,3 = Littoral SAV/FAV, , , , 5,,, ,,,, , , 5, 38.03261, 121.8431, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6572,SR6B-WI-21AUG2019,3706,false,MI,SR,3 = Littoral SAV/FAV, , , , 3.5,,, ,,00:00,, , , 3.5, 38.03261, 121.8431, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6573,SR5A-WI-21AUG2019,3706,false,MI,SR,, , , , ,,, ,,,, , , , 38.035518, 121.845294, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6574,SR5B-WI-21AUG2019,3706,false,MI,SR,, , , , ,,, ,,,, , , , 38.035518, 121.845294, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6575,SR7A-WI-21AUG2019,3706,false,MI,SR,3 = Littoral SAV/FAV, , , , 4,,, ,,00:00,, , , 4, 38.03495, 121.84458, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6576,SR7B-WI-21AUG2019,3706,false,MI,SR,3 = Littoral SAV/FAV, , , , 4,,, ,,00:00,, , , 4, 38.03495, 121.84458, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6577,SR8A-WI-21AUG2019,3706,false,MI,SR,, , , , ,,, ,,,, , , , 38.038684, 121.847198, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6578,SR8B-WI-21AUG2019,3706,false,MI,SR,, , , , ,,, ,,,, , , , 38.038684, 121.847198, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6579,SR9A-WI-21AUG2019,3706,false,MI,SR,, , , , ,,, ,,,, , , , 38.038244, 121.846944, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6580,SR9B-WI-21AUG2019,3706,false,MI,SR,, , , , ,,, ,,,, , , , 38.038244, 121.846944, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6581,SR10A-WI-21AUG2019,3706,false,MI,SR,3 = Littoral SAV/FAV, , , , 1.5,,, ,,00:00,, , , 1.5, 38.04273, 121.84866, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6582,SR10B-WI-21AUG2019,3706,false,MI,SR,3 = Littoral SAV/FAV, , , , 0.5,,, ,,00:00,, , , 0.5, 38.04273, 121.84866, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6583,SR11A-WI-21AUG2019,3706,false,MI,SR,3 = Littoral SAV/FAV, , , , 0.5,,, ,,00:00,, , , 0.5, 38.04347, 121.84913, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6584,SR11B-WI-21AUG2019,3706,false,MI,SR,3 = Littoral SAV/FAV, , , , 0.5,,, ,,00:00,, , , 0.5, 38.04347, 121.84913, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6585,SR12A-WI-21AUG2019,3706,false,MI,SR,, , , , ,,, ,,,, , , , 38.046555, 121.849817, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6586,SR12B-WI-21AUG2019,3706,false,MI,SR,, , , , ,,, ,,,, , , , 38.046555, 121.849817, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6587,SR13A-WI-21AUG2019,3706,false,MI,SR,, , , , 5,,, ,,,, , , 5, 38.04839, 121.85195, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6588,SR13B-WI-21AUG2019,3706,false,MI,SR,3 = Littoral SAV/FAV, , , , 3,,, ,,00:00,, , , 3, 38.04839, 121.85195, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6589,SR14A-WI-21AUG2019,3706,false,MI,SR,, , , , ,,, ,,,, , , , 38.048378, 121.851367, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6590,SR14B-WI-21AUG2019,3706,false,MI,SR,, , , , ,,, ,,,, , , , 38.048378, 121.851367, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6591,SR15A-WI-21AUG2019,3706,false,MI,SR,, , , , 6,,, ,,,, , , 6, 38.04828, 121.85229, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6592,SR15B-WI-21AUG2019,3706,false,MI,SR,, , , , 5.5,,, ,,,, , , 5.5, 38.04828, 121.85229, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6593,SR16A-WI-21AUG2019,3707,false,MI,SR,3 = Littoral SAV/FAV, , , , 5,,, ,,00:00,, , , 5, 38.04726, 121.84819, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6594,SR16B-WI-21AUG2019,3707,false,MI,SR,3 = Littoral SAV/FAV, , , , 10,,, ,,00:00,, , , 10, 38.04726, 121.84819, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6595,SR17A-WI-21AUG2019,3707,false,MI,SR,, , , , 2,,, ,,,, , , 2, 38.04612, 121.87743, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6596,SR17B-WI-21AUG2019,3707,false,MI,SR,, , , , 1.5,,, ,,,, , , 1.5, 38.04612, 121.87743, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6597,SR18A-WI-21AUG2019,3707,false,MI,SR,3 = Littoral SAV/FAV, , , , 3.5,,, ,,,, , , 3.5, 38.04593, 121.84739, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6598,SR18B-WI-21AUG2019,3707,false,MI,SR,3 = Littoral SAV/FAV, , , , 3,,, ,,,, , , 3, 38.04593, 121.84739, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6599,SR19A-WI-21AUG2019,3707,false,MI,SR,3 = Littoral SAV/FAV, , , , 5,,, ,,,, , , 5, 38.04692, 121.84686, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6600,SR20A-WI-21AUG2019,3707,false,MI,SR,3 = Littoral SAV/FAV, , , , 4.5,,, ,,,, , , 4.5, 38.04912, 121.84814, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6602,SR21A-WI-21AUG2019,3707,false,MI,SR,, , , , 7,,, ,,,, , , 7, 38.05378, 121.8507, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6603,SR21B-WI-21AUG2019,3707,false,MI,SR,, , , , 9,,, ,,,, , , 9, 38.05378, 121.8507, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6604,SR22A-WI-21AUG2019,3707,false,MI,SR,3 = Littoral SAV/FAV, , , , 13,,, ,,00:00,, , , 13, 38.05409, 121.85157, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6605,SR22B-WI-21AUG2019,3707,false,MI,SR,3 = Littoral SAV/FAV, , , , 8,,, ,,00:00,, , , 8, 38.05409, 121.85157, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6606,SR23A-WI-21AUG2019,3707,false,MI,SR,3 = Littoral SAV/FAV, , , , 7,,, ,,00:00,, , , 7, 38.05371, 121.85136, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6607,SR23B-WI-21AUG2019,3707,false,MI,SR,, , , , 7,,, ,,,, , , 7, 38.05371, 121.85364, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6608,SR24A-WI-21AUG2019,3707,false,MI,SR,3 = Littoral SAV/FAV, , , , 4,,, ,,00:00,, , , 4, 38.05368, 121.85525, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6609,SR24B-WI-21AUG2019,3707,false,MI,SR,3 = Littoral SAV/FAV, , , , 11,,, ,,00:00,, , , 11, 38.05368, 121.85525, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
6610,SR19B-WI-21AUG2019,3707,false,MI,SR,3 = Littoral SAV/FAV, , , , 5,,, ,,00:00,, , , 5, 38.04692, 121.84686, , , ,,,,,, ,, , , , , , , , , , , false, true, ,,, , , , 
